"agn_id","code","name","address_1","address_2","city","state","zip","phone","fax","url","rgn_id"
"1873","xxxxxx","Bershire Farm Center and Services for Youth","500 new karner rd.","","albany","NY","12205","518-456-1969","","","1007"
"1874","NYSCOB","SCO Family of Services - Brooklyn","570 Fulton St.","","Brooklyn","NY","11217","718-935-9466","718-935-0454","","1007"
"1875","ARMDHS","	Magnolia DHS","123 W. 18th Street","","El Dorado","AR","17130","870-862-6631","870-862-3907","","1007"
"1876","UTDCFSST","Utah DCFS- St. George","	377 East Riverside Dr.","","Saint George","UT","84790","435-865-5600","435-867-2795","","1007"
"1877","PACCCY","Clinton County Children and Youth","	8 North Grove St","Suite 2","	Lock Haven","PA","17745","570-893-4100","570-748-4783","","1007"
"1878","IAHFS","	Hillcrest Family Services","317 7th Ave SE, Ste 202C","","Cedar Rapids","IA","52401","319-362-3149","","","1007"
"1879","PACCH","Catholic Charities- Harrisburg","939 East Park Drive","Suite 103","	Harrisburg","PA","17111","717-564-7115","717-564-7180","","1007"
"1880","MOLFS","Lutheran Family Services- St. Louis","	8631 Delmar Boulevard","","St. Louis","MO","63124","314-797-4100","314-534-1588","","1007"
"1881","VADSSY","Virginia Department of Social Services- Yorktown","301 Goodwin Neck Road","","Yorktown","VA","23692","757-890-3787","757-890-3943","","1007"
"1882","NMCYFA","Children's Youth and Families- Alamogordo","2200 Indian Wells Road","","Alamogordo","NM","88310","575-434-5950","","","1007"
"1883","AZAASK","AASK- Arizona","2320 N. 20th St","","Phoenix","AZ","85006","602-930-4416","","","1007"
"1884","GADHSWR","Georgia Department of Human Services- Warner Robins","92 Cohen Walker Dr.","","Warner Robins","GA","31088","478-988-7540","478-988-7515","","1007"
"1885","MOFRCH","Family Resource Center- Missouri","10679 Business Highway 21","","Hillsboro","MO","63050","314-534-9350","636-797-2348","","1007"
"1886","MOSFCCD","St. Francois County Children's Division","140 Staples Drive","","Park Hills","MO","63601","573-431-6592","573-431-2194","","1007"
"1887","ILOHU","One Hope United","345 w. 35th st.","","Chicago","IL","60628","312-945-5519","","","1007"
"1888","TXTM","Texas Mentor","6161 Savoy Drive","Suite 1020","Houston","TX","77036","716-432-0827","","","1007"
"1889","LADCFSL","Lafourche parish DCFS","1416 tiger dr","","thibodaux","LA","70301","985-622-2641","","","1007"
"1890","WIAWI","Adoptions of Wisconsin Inc.","450 S. Yellowstone Drive","","Madison","WI","53719","608-821-8220","608-821-8201","","1007"
"1891","KSKCSLT","KCSL-Kansas Children Service League","3545 SW 5th","","	Topeka","KS","66606","785-274-3100","785-274-3820","","1007"
"1892","FLCNP","Childnet- Plantation","	313 N. State Road 7","","Plantation","FL","33317","954-336-3448","","","1007"
"1893","NCADSS","Alleghany dept. of Social Services","182 Doctors St. PO Box 247","","	Sparta","NC","28675","336-372-1445","336-372-2635","","1007"
"1894","NJDCSHC","Department of Child Services- Hudson County","690 Broadway","","Bayonne","MA","07002","201-823-5000","","","1007"
"1895","PAKPW","Kids Peace- Williamsport","1020 Commerce Park Dr # 8B","","Williamsport","MA","17701","570-326-7811","","","1007"
"1896","VADOSSM","Department of Social Services- Manassas","7987 Ashton Ave","","Manassas","VA","20109","703-792-7500","","","1007"
"1897","NYLFCFS","Little Flower Children and Family Services of New York","2450 North Wading River Road","","Wading River","NY","11792-1402","718-875-3500","","","1007"
"1898","VACCCN","Commonwealth Catholic Charities- Norton","1024 Park Ave., NW","","Norton","VA","24273","276-645-5000","","","1007"
"1899","VADHSC","Department of Human Services - Chesapeake","100 Outlaw St.","","Chesapeake","VA","23320","757-382-2246","757-543-1644","","1007"
"1900","VALCVDFS","Loudoun County Virginia DFS","102 Heritage Way, N.E., Suite 103","","Leesburg","VA","20176","703-777-0353","","","1007"
"1901","WYCH","Connecting Hearts","405 Sage Street","Box 323","Cokeville","WY","83114","307-279-3434","307-279-3444","","1007"
"1902","GALSOG","Lutheran Services of Georgia","6555 Abercorn Street","","Savannah","GA","31406","912-353-8875","","","1007"
"1903","TXAFS","Arrow Family Services","1525 I35 N","","Carrollton","TX","75006","972-620-0581","972-744-9052","","1007"
"1904","KYOVM","Omni Visions- Madisonville","Arch Street","","Madisonville","KY","42431","270-825-1699","270-825-8050","","1007"
"1905","TNDCSLA","Tennessee Department of Childrens services","317 Highway 52 east bypass","","Lafayette","TN","37083","615-688-3200","","","1007"
"1906","CAEMQ","EMQ/Families First","9343 Tech Center Drive, 2nd Floor","","Sacremento","CA","95826","916-388-6400","916-649-7158","","1007"
"1907","PAPGARC","A Precious Gift Adoption Resource Center","227 Bear Brook Acres Drive","","Madison Township","PA","18444","570-499-6378","","","1007"
"1908","MILSSM","Lutheran Social Services Adoption- Marquette","1029 N. 3rd St",""," Marquette","MI","49855","906-226-2160","","","1007"
"1909","GALSOGA","Lutheran Services of Georgia- Atlanta","1330 Peachtree Street","Suite 300","Atlanta","GA","30309-2943","404-591-7063","404-591-7435","","1007"
"1910","KSTFI","TFI Family Services","217 SE 4th","","Topeka","KS","66603","877-921-4114","785-271-6572","","1007"
"1911","WVFCD","FAYETTE CO DHHR","1400 VIRGINIA ST","","Oak Hill","WV","25901","304-465-9613","","","1007"
"1912","CAK","Koinonia","500 E. Esplanade Rd. Ste. 340","","Oxnard","CA","93036","805-485-3884","","","1007"
"1913","NEKVCO","KVC- Omaha","11550 S. I Street Suite 100","","Omaha","NE","68137","402-498-4700","","","1007"
"1914","AZSAS","Southwest Adoption Services","7254 E. Southern Avenue","Suite 123","Mesa","AZ","85209","480-380-6248","","","1007"
"1915","TXTFL","Therapeutic Family Life","1417 South Hwy 69","","Nederland","TX","77627","409-722-3000","","","1007"
"1916","TNMH","Monroe Harding","1120 Glendale Lane","","Nashville","TN","37204","615-298-5573","","","1007"
"1917","IAFRD","Family Resources- Iowa","2800 Eastern Ave","","Davenport","IA","52803","563-468-2144","","","1007"
"1918","UTCFS","Cresendo Family Services","3300 West Pilgrims Loop Road","","	Lehi","UT","84043","801-709-8393","","","1007"
"1919","NCDSSHCW","Hertford County DSS","PO Box 218","","Winton","NC","27986","252-358-7830","","","1007"
"1920","NCOMV","Omni Visions- Statesville","505 Brookdale Drive","","Statesville","NC","28677","704-549-1014","","","1007"
"1921","MACAA","Child Adoption Associates- Winchester","200 SWANTON ST STE 635","","Winchester","MA","01890-1962","781-929-1313","","","1008"
"1922","OHBCH","Berea Children's Home","434 Eastland","","Berea","OH","44017","440-234-9813","","","1007"
"1923","MNHA","HOPE ADOPTION","5850 OMAHA AVE N","","OAK PARK HEIGHTS","MN","55082","651-439-2446","","","1007"
"1924","NYHCCW","HILLSIDE CHILDREN'S CENTER- Warsaw","STATE ROUTE 20A","","Warsaw","NY","14569","585-786-5924","","","1007"
"1925","GADFACSM","Georgia DFACS- Madison","2005 South Main Street, Suite 100","","Madison","GA","30650","706-343-5819","","","1007"
"1926","ILLLI","Life Link International","329 S. York Rd","","Bensenville","IL","60106","630-521-8281","","","1007"
"1927","11111A","Madison County DHR","zzz   xxxxx   xxxx","","Madison","AL","35758","256-427-6207","","","1007"
"1928","OHSAFYS","SAFY- Sidney","1065 Fairington Drive","","Sidney","OH","45365","937-497-7239","","","1007"
"1929","NJDYFSSA","NJ DYFS- Salem","199 EAST BROADWAY","FINLAW BUILDING 2ND FLOOR","Salem","NJ","08079","856-339-6637","","","1007"
"1930","ILBCHFS","Baptist Children's Home and Family Services","	4243 Lincolnshire Dr.","","Mount Vernon","IL","62864","618-242-4944","","","1007"
"1931","MTSPC","Sacred Portion Children's Outreach","2137 West Durston Road suite 26","","Bozeman","MT","59718","406-586-5773","","","1007"
"1932","GADEFAC","DEFAC","178 Sams St","","DECATUR","GA","30030","678-370-5000","","","1007"
"1933","TXTBH","Texas Baptist Home for Children","3901 Airport Freeway","","Bedford","TX","76021","817-355-1700","","","1007"
"1934","NCDCSS","Duplin County Social Services","423 N. Main St.","","Kenansville","NC","28349","910-296-2200","","","1007"
"1935","ACDNV","A Child's Dream of Nevada, Inc.","4550 W Oakey Blvd, # R","","Las Vegas","NV","89102","800-247-8280","","http://www.achildsdream.org/","1007"
"1936","OHNYAPC","National Youth Advocate Program- Cincinnati","11156 Canal Road","Suite A","Cincinnati","OH","45241","513-772-6166","","","1007"
"1937","CTCHRM","CHR","587 East Middle Turnpike","","Manchester","CT","06040","860-646-3888","","","1007"
"1938","ALSCC","St. Clair County DHR","Office of Adoption","213 Fox Hollow BLVD","Pell City","AL","35125","205-812-2100","","","1007"
"1939","FLKC","Kid Central","1017 NE 14th Street","","Ocala","FL","34470","352-253-5625","","","1007"
"1940","PABCSSC","Bethany Christian Services- State College","26 S Allen St Suite 104","","State College","PA","16801","814-867-2848","","","1007"
"1941","OHMCDJ","Miami County Dept Job and Family Services","900 Water Street","","Troy","OH","45373","937-335-4103","","","1007"
"1942","MDFCD","Frederick County Dept of Social Services","100 East All Saints Street","","Frederick","MD","21701","301-600-4532","","","1007"
"1943","FSRI","Family Services of Rhode Island","134 Thurbers Avenue","","Providence","RI","02905","401-331-1350","","","1007"
"1944","IAKND","Iowa KidsNet","3125 Cottage Grove","","Des Moines","IA","50311","515-271-7462","","","1007"
"1945","PACSC","Childrens Service Center","335 S. Franklin St.","","Wilkes Barre","PA","18702","570-825-6425","","","1007"
"1946","MTDHHB","Dept. of Health and Human Services- Bozeman","220 West Lamme, Suite 2B","","Bozeman","MT","59715","406-585-9984","","","1007"
"1947","ALDHRO","State of Alabama DHR-- Dale County","513 Carroll Ave","","Ozark","AL","36360","334-445-4900","","","1007"
"1948","IDHWR","State of Idaho-Dept of Health and Welfare Region 7","333 Walker Dr","","Rexburg","ID","83440","208-359-4750","","","1007"
"1949","MDWFS","Win Family Services","2355 good luck rd","","Lanham","MD","20706","301-552-5425","","","1007"
"1950","MIFFAA","Fostering Futures- Ann Arbor","3300 Washtenaw","","Ann Arbor","MI","48104","734-536-6485","734-369-3291","","1007"
"1951","INDCSLA","Indiana DCS","250 Main St","Ste 301","Lafayette","IN","47901","765-742-0400","","","1007"
"1952","VACCDSS","Carroll County DSS","605-8 Pine Street","","Hillsville","VA","24343","276-730-3130","","","1007"
"1953","ILLCFE","Lutheran Child and Family Services of IL- Elmhurst","188 Industrial Drive, Suite 206","","Elmhurst","IL","60126","630-628-6448","","","1007"
"1954","NCBCSA","Bethany Christian Services- Arden","Suite K, 142 Airport Rd","","Arden","NC","28704","828-651-8600","","","1007"
"1955","NDPATH","PATH","1319 2nd Avenue West","Suit 104","Williston","ND","58801","701-572-7650","","","1007"
"1956","KYB","Benchmark","404 College","","Elizabethtown","KY","42701","270-982-7262","","","1007"
"1957","IAKNN","Iowa Kids Net","2563 Meadow Lane","","New London","IA","52645","800-243-0756","","","1007"
"1958","SDZE","Zimbelman Evaluations","2400 West 18th Street","","Sioux Falls","SD","57105","605-940-1150","","","1007"
"1959","KYDCDS","Ky dept of community based services","417 s main st","","Henderson","KY","42420","270-826-6203","","","1007"
"1960","OHAFA","Applewood foster and adopt","10427 Detroit ave","","Cleveland","OH","44102","216-521-6511","","","1007"
"1961","UTFCN","Utah foster care- DCF","1403 s. main","","Nephi","UT","84648","435-623-7207","","","1007"
"1962","MIBCSFL","Bethany Christian Services- Flint","4180 Pier North Ave Ste A,48504.","","Flint","MI","48504","248-250-3371","","","1007"
"1963","INCCFW","Catholic Charities- Fort Wayne","915 South Clinton","","Fort Wayne","IN","46802","260-422-5625","260-422-5657","","1007"
"1964","CAEMQFF","EMQ Families First","251 Llewellyn Ave","","Campbell","CA","95008","408-379-3790","","","1007"
"1965","TNCI","Camelot, Inc","2991 Ft Henry Drive","","Kingsport","TN","37664","423-343-4182","","","1007"
"1966","GACCDHS","Cobb County DFCS, DHS Region XV","2221 Austell Rd.","Suite 110","Marietta","GA","30066","770-319-3720","","","1007"
"1967","MNCCS","Carver County Social Services","602 East Fourth Street","","Chaska","MN","55318","952-361-1600","","","1007"
"1968","ILSMS","St. Mary's Services","300 E. Northwest Highway - Suite 200","","Arlington Heights","IL","60004","847-870-8181","","","1007"
"1969","GASC","Stephens county dfcs","64 N. blvd","","Toccoa","GA","30577","706-282-4615","706-282-4502","","1007"
"1970","GABCSA","BCS-Augusta","2374 Lumpkin Rd","PO Box 5986","Augusta","GA","30916","706-871-5887","","","1007"
"1971","INDCSLC","Lawrence County dcs","918 16th St. Suite 100B","","Bedford","IN","47421","812-277-2044","","","1007"
"1972","LAHC","Holly Cross Placement Agency","3218 Line Ave","","Shreveport","LA","71103","318-226-3191","","","1007"
"1973","KYU","USPIRITUS","1918 State St.","","Bowling Green","KY","42101","270-796-2012","","","1007"
"1974","NYBFCK","Berkshire Farm Center and Services for Youth-Kingston","272 Wall St","","Kingston","NY","12401","845-238-1652","","","1007"
"1975","NJDCPP","DCPP- State of NJ, Dept of Children & Families","200 Metroplex Drive","1st Floor, Suites A & B","Edison","NJ","08817","732-287-1840","","","1007"
"1976","IALDSFS","LDS Family Services-Iowa","PO Box 179","","Tabor","IA","51653","712-352-2223","712-352-2224","","1007"
"1977","GAFC","Forsyth County DFCS","426 Canton Rd","","Cumming","GA","30048","770-781-6715","","","1007"
"1978","MILASS","Lutheran Adoption Services","915 Federal Avenue","","Saginaw","MI","48607","989-415-5992","","","1007"
"1979","NJDCYFNPC","New Jersey - DCYF - North Passaic County Local Office","100 Hamilton Place, 11th Floor","","Paterson","NJ","07505","973-727-8339","","","1007"
"1980","WIWACAP","WACAP","4818 S. 76th Street, Suite 125","","Greenfield","WI","53220","206-575-4550","","","1007"
"1981","JFSLC","Job & Family Services Licking County Ohio","74 S 2nd Street","","Newark","OH","43055","740-670-8999","","www.lickingcountyjfs.com","1007"
"1982","PANHSHS","NHS Human Services","	100 North Cameron Street","4TH Floor west","harrisburg","PA","17101","717-236-7357","","","1007"
"1983","ILTCY","The Center for Youth and Family Solutions","4703 44th Street","","Moline","IL","61265","309-786-0770","","","1007"
"1984","NCMCY","Mecklenburg County Youth & Family Services","700 E. Stonewall Street","Suite 601","Charlotte","NC","28202","704-336-3000","","","1007"
"1985","ALANA","Agape of North Alabama, Inc.","103 Mountain Brook Blvd","","Madison","AL","35758","256-859-4481","","","1007"
"1986","UTDCFSR","DCFS- Roosevelt","330 West 800 South","","Roosevelt","UT","84066","435-799-7300","","","1007"
"1987","OHNS","Neeco- Springdale","415 glensprings dr","#201","Springdale","OH","45246","513-771-9600","","","1007"
"1988","RESDFPS","Doctor Franklin Perkins School","971 Main Street","","Lancaster","MA","01523-2569","978-365-7376","","http://perkinsprograms.org/discover-perkins/programs/perkins-school/school-programs/school-residential/","1000"
"1989","IADHSE","Department of Human services- Estherville","220 S. 1st St.","","Estherville","IA","51334","712-255-0833","","",""
"1990","DEBCSN","Bethany Christian Services- Newark","260 Chapman Rd","Suite 205A","Newark","DE","19702","215-376-6200","","","1007"
"1991","CTAS","CT Adoption Services: a program of Waterford Country School","2 Clinic Drive","","Norwich","CT","06360","860-886-7500","860-866-0500","http://www.ctadoptions.org/","1007"
"1992","TNHSC","Heaven Sent Childen","1800 South Rutherford Boulevard","Suite 201","Murfreesboro","TN","37130","615-898-0803","","","1007"
